issuekey,project,storypoint,log_storypoint
MDL-35032,moodle,8,2.1972245773362196
MDL-35146,moodle,13,2.6390573296152584
MDL-35423,moodle,5,1.791759469228055
MDL-35848,moodle,8,2.1972245773362196
MDL-35919,moodle,8,2.1972245773362196
MDL-35922,moodle,3,1.3862943611198906
MDL-35923,moodle,2,1.0986122886681098
MDL-35925,moodle,13,2.6390573296152584
MDL-35926,moodle,8,2.1972245773362196
MDL-35927,moodle,2,1.0986122886681098
MDL-35928,moodle,3,1.3862943611198906
MDL-35930,moodle,8,2.1972245773362196
MDL-35931,moodle,8,2.1972245773362196
MDL-35933,moodle,2,1.0986122886681098
MDL-35934,moodle,8,2.1972245773362196
MDL-35973,moodle,5,1.791759469228055
MDL-35981,moodle,3,1.3862943611198906
MDL-35984,moodle,20,3.044522437723423
MDL-36002,moodle,8,2.1972245773362196
MDL-36003,moodle,20,3.044522437723423
MDL-36005,moodle,20,3.044522437723423
MDL-36009,moodle,20,3.044522437723423
MDL-36011,moodle,3,1.3862943611198906
MDL-36034,moodle,20,3.044522437723423
MDL-36063,moodle,3,1.3862943611198906
MDL-36081,moodle,100,4.61512051684126
MDL-36082,moodle,100,4.61512051684126
MDL-36088,moodle,40,3.713572066704308
MDL-36126,moodle,13,2.6390573296152584
MDL-36175,moodle,13,2.6390573296152584
MDL-36334,moodle,20,3.044522437723423
MDL-36404,moodle,100,4.61512051684126
MDL-36460,moodle,13,2.6390573296152584
MDL-36803,moodle,20,3.044522437723423
MDL-36836,moodle,8,2.1972245773362196
MDL-36847,moodle,8,2.1972245773362196
MDL-36984,moodle,13,2.6390573296152584
MDL-37016,moodle,8,2.1972245773362196
MDL-37023,moodle,13,2.6390573296152584
MDL-37145,moodle,40,3.713572066704308
MDL-37148,moodle,8,2.1972245773362196
MDL-37181,moodle,13,2.6390573296152584
MDL-37243,moodle,40,3.713572066704308
MDL-37312,moodle,13,2.6390573296152584
MDL-37324,moodle,2,1.0986122886681098
MDL-37528,moodle,13,2.6390573296152584
MDL-37565,moodle,20,3.044522437723423
MDL-37679,moodle,5,1.791759469228055
MDL-37717,moodle,2,1.0986122886681098
MDL-37812,moodle,40,3.713572066704308
MDL-37813,moodle,3,1.3862943611198906
MDL-37824,moodle,8,2.1972245773362196
MDL-37877,moodle,40,3.713572066704308
MDL-37972,moodle,3,1.3862943611198906
MDL-38228,moodle,20,3.044522437723423
MDL-38325,moodle,40,3.713572066704308
MDL-38347,moodle,3,1.3862943611198906
MDL-38561,moodle,100,4.61512051684126
MDL-38628,moodle,3,1.3862943611198906
MDL-38664,moodle,8,2.1972245773362196
MDL-38693,moodle,8,2.1972245773362196
MDL-38698,moodle,13,2.6390573296152584
MDL-38732,moodle,40,3.713572066704308
MDL-38758,moodle,5,1.791759469228055
MDL-38768,moodle,8,2.1972245773362196
MDL-38771,moodle,5,1.791759469228055
MDL-38780,moodle,13,2.6390573296152584
MDL-38827,moodle,40,3.713572066704308
MDL-38832,moodle,2,1.0986122886681098
MDL-38868,moodle,8,2.1972245773362196
MDL-38903,moodle,100,4.61512051684126
MDL-38923,moodle,13,2.6390573296152584
MDL-39001,moodle,100,4.61512051684126
MDL-39044,moodle,2,1.0986122886681098
MDL-39150,moodle,40,3.713572066704308
MDL-39152,moodle,13,2.6390573296152584
MDL-39153,moodle,5,1.791759469228055
MDL-39154,moodle,20,3.044522437723423
MDL-39227,moodle,5,1.791759469228055
MDL-39299,moodle,8,2.1972245773362196
MDL-39350,moodle,8,2.1972245773362196
MDL-39393,moodle,8,2.1972245773362196
MDL-39569,moodle,8,2.1972245773362196
MDL-39603,moodle,8,2.1972245773362196
MDL-39608,moodle,3,1.3862943611198906
MDL-39653,moodle,2,1.0986122886681098
MDL-39661,moodle,5,1.791759469228055
MDL-39675,moodle,13,2.6390573296152584
MDL-39715,moodle,100,4.61512051684126
MDL-39736,moodle,20,3.044522437723423
MDL-39737,moodle,20,3.044522437723423
MDL-39746,moodle,5,1.791759469228055
MDL-39748,moodle,8,2.1972245773362196
MDL-39749,moodle,100,4.61512051684126
MDL-39750,moodle,8,2.1972245773362196
MDL-39769,moodle,40,3.713572066704308
MDL-39770,moodle,20,3.044522437723423
MDL-39771,moodle,13,2.6390573296152584
MDL-39776,moodle,13,2.6390573296152584
MDL-39779,moodle,3,1.3862943611198906
MDL-39782,moodle,5,1.791759469228055
MDL-39792,moodle,20,3.044522437723423
MDL-39794,moodle,5,1.791759469228055
MDL-39796,moodle,3,1.3862943611198906
MDL-39812,moodle,20,3.044522437723423
MDL-39813,moodle,3,1.3862943611198906
MDL-39814,moodle,40,3.713572066704308
MDL-39815,moodle,3,1.3862943611198906
MDL-39817,moodle,100,4.61512051684126
MDL-39844,moodle,20,3.044522437723423
MDL-39845,moodle,20,3.044522437723423
MDL-39846,moodle,20,3.044522437723423
MDL-39848,moodle,5,1.791759469228055
MDL-39850,moodle,5,1.791759469228055
MDL-39851,moodle,60,4.110873864173311
MDL-39854,moodle,40,3.713572066704308
MDL-39873,moodle,5,1.791759469228055
MDL-39883,moodle,13,2.6390573296152584
MDL-39884,moodle,13,2.6390573296152584
MDL-39888,moodle,20,3.044522437723423
MDL-39933,moodle,100,4.61512051684126
MDL-39949,moodle,3,1.3862943611198906
MDL-39950,moodle,40,3.713572066704308
MDL-39953,moodle,20,3.044522437723423
MDL-39954,moodle,40,3.713572066704308
MDL-39955,moodle,20,3.044522437723423
MDL-39956,moodle,8,2.1972245773362196
MDL-39957,moodle,20,3.044522437723423
MDL-39958,moodle,20,3.044522437723423
MDL-39959,moodle,20,3.044522437723423
MDL-39960,moodle,8,2.1972245773362196
MDL-39961,moodle,40,3.713572066704308
MDL-39962,moodle,20,3.044522437723423
MDL-39963,moodle,40,3.713572066704308
MDL-40003,moodle,5,1.791759469228055
MDL-40020,moodle,20,3.044522437723423
MDL-40034,moodle,40,3.713572066704308
MDL-40037,moodle,13,2.6390573296152584
MDL-40039,moodle,5,1.791759469228055
MDL-40040,moodle,20,3.044522437723423
MDL-40041,moodle,40,3.713572066704308
MDL-40042,moodle,20,3.044522437723423
MDL-40043,moodle,20,3.044522437723423
MDL-40044,moodle,13,2.6390573296152584
MDL-40045,moodle,20,3.044522437723423
MDL-40046,moodle,20,3.044522437723423
MDL-40047,moodle,20,3.044522437723423
MDL-40048,moodle,20,3.044522437723423
MDL-40049,moodle,20,3.044522437723423
MDL-40050,moodle,40,3.713572066704308
MDL-40051,moodle,20,3.044522437723423
MDL-40052,moodle,20,3.044522437723423
MDL-40053,moodle,13,2.6390573296152584
MDL-40054,moodle,40,3.713572066704308
MDL-40055,moodle,40,3.713572066704308
MDL-40056,moodle,40,3.713572066704308
MDL-40057,moodle,40,3.713572066704308
MDL-40058,moodle,40,3.713572066704308
MDL-40059,moodle,40,3.713572066704308
MDL-40060,moodle,40,3.713572066704308
MDL-40061,moodle,40,3.713572066704308
MDL-40062,moodle,40,3.713572066704308
MDL-40063,moodle,100,4.61512051684126
MDL-40079,moodle,40,3.713572066704308
MDL-40107,moodle,2,1.0986122886681098
MDL-40126,moodle,8,2.1972245773362196
MDL-40205,moodle,5,1.791759469228055
MDL-40220,moodle,5,1.791759469228055
MDL-40228,moodle,8,2.1972245773362196
MDL-40230,moodle,40,3.713572066704308
MDL-40248,moodle,3,1.3862943611198906
MDL-40249,moodle,5,1.791759469228055
MDL-40250,moodle,5,1.791759469228055
MDL-40338,moodle,40,3.713572066704308
MDL-40363,moodle,8,2.1972245773362196
MDL-40369,moodle,3,1.3862943611198906
MDL-40436,moodle,5,1.791759469228055
MDL-40493,moodle,5,1.791759469228055
MDL-40662,moodle,8,2.1972245773362196
MDL-40668,moodle,8,2.1972245773362196
MDL-40685,moodle,100,4.61512051684126
MDL-40693,moodle,3,1.3862943611198906
MDL-40697,moodle,40,3.713572066704308
MDL-40705,moodle,3,1.3862943611198906
MDL-40722,moodle,13,2.6390573296152584
MDL-40750,moodle,20,3.044522437723423
MDL-40752,moodle,5,1.791759469228055
MDL-40768,moodle,8,2.1972245773362196
MDL-40769,moodle,20,3.044522437723423
MDL-40770,moodle,20,3.044522437723423
MDL-40786,moodle,8,2.1972245773362196
MDL-40805,moodle,40,3.713572066704308
MDL-40821,moodle,2,1.0986122886681098
MDL-40833,moodle,3,1.3862943611198906
MDL-40849,moodle,20,3.044522437723423
MDL-40874,moodle,20,3.044522437723423
MDL-40907,moodle,30,3.4339872044851463
MDL-40908,moodle,40,3.713572066704308
MDL-40909,moodle,20,3.044522437723423
MDL-40910,moodle,13,2.6390573296152584
MDL-40911,moodle,8,2.1972245773362196
MDL-40912,moodle,20,3.044522437723423
MDL-40913,moodle,20,3.044522437723423
MDL-40914,moodle,8,2.1972245773362196
MDL-40915,moodle,20,3.044522437723423
MDL-40916,moodle,8,2.1972245773362196
MDL-40917,moodle,8,2.1972245773362196
MDL-40918,moodle,8,2.1972245773362196
MDL-40919,moodle,20,3.044522437723423
MDL-40920,moodle,8,2.1972245773362196
MDL-40921,moodle,40,3.713572066704308
MDL-40922,moodle,8,2.1972245773362196
MDL-40932,moodle,3,1.3862943611198906
MDL-40962,moodle,5,1.791759469228055
MDL-40975,moodle,100,4.61512051684126
MDL-41031,moodle,13,2.6390573296152584
MDL-41033,moodle,8,2.1972245773362196
MDL-41039,moodle,40,3.713572066704308
MDL-41062,moodle,20,3.044522437723423
MDL-41067,moodle,13,2.6390573296152584
MDL-41071,moodle,8,2.1972245773362196
MDL-41075,moodle,8,2.1972245773362196
MDL-41082,moodle,8,2.1972245773362196
MDL-41098,moodle,20,3.044522437723423
MDL-41100,moodle,8,2.1972245773362196
MDL-41101,moodle,40,3.713572066704308
MDL-41123,moodle,8,2.1972245773362196
MDL-41128,moodle,4,1.6094379124341003
MDL-41131,moodle,8,2.1972245773362196
MDL-41133,moodle,8,2.1972245773362196
MDL-41137,moodle,8,2.1972245773362196
MDL-41138,moodle,5,1.791759469228055
MDL-41152,moodle,20,3.044522437723423
MDL-41159,moodle,1,0.6931471805599453
MDL-41161,moodle,100,4.61512051684126
MDL-41170,moodle,8,2.1972245773362196
MDL-41176,moodle,2,1.0986122886681098
MDL-41185,moodle,13,2.6390573296152584
MDL-41187,moodle,52,3.970291913552122
MDL-41188,moodle,13,2.6390573296152584
MDL-41189,moodle,13,2.6390573296152584
MDL-41197,moodle,2,1.0986122886681098
MDL-41200,moodle,8,2.1972245773362196
MDL-41208,moodle,2,1.0986122886681098
MDL-41213,moodle,5,1.791759469228055
MDL-41214,moodle,8,2.1972245773362196
MDL-41215,moodle,8,2.1972245773362196
MDL-41220,moodle,2,1.0986122886681098
MDL-41226,moodle,5,1.791759469228055
MDL-41227,moodle,5,1.791759469228055
MDL-41229,moodle,5,1.791759469228055
MDL-41230,moodle,3,1.3862943611198906
MDL-41231,moodle,4,1.6094379124341003
MDL-41232,moodle,3,1.3862943611198906
MDL-41235,moodle,2,1.0986122886681098
MDL-41236,moodle,13,2.6390573296152584
MDL-41237,moodle,8,2.1972245773362196
MDL-41238,moodle,13,2.6390573296152584
MDL-41251,moodle,13,2.6390573296152584
MDL-41252,moodle,13,2.6390573296152584
MDL-41266,moodle,8,2.1972245773362196
MDL-41267,moodle,5,1.791759469228055
MDL-41268,moodle,8,2.1972245773362196
MDL-41269,moodle,8,2.1972245773362196
MDL-41270,moodle,40,3.713572066704308
MDL-41271,moodle,8,2.1972245773362196
MDL-41272,moodle,20,3.044522437723423
MDL-41273,moodle,5,1.791759469228055
MDL-41274,moodle,13,2.6390573296152584
MDL-41275,moodle,8,2.1972245773362196
MDL-41276,moodle,13,2.6390573296152584
MDL-41277,moodle,13,2.6390573296152584
MDL-41278,moodle,13,2.6390573296152584
MDL-41279,moodle,13,2.6390573296152584
MDL-41280,moodle,13,2.6390573296152584
MDL-41281,moodle,13,2.6390573296152584
MDL-41283,moodle,20,3.044522437723423
MDL-41284,moodle,40,3.713572066704308
MDL-41285,moodle,20,3.044522437723423
MDL-41286,moodle,40,3.713572066704308
MDL-41287,moodle,100,4.61512051684126
MDL-41289,moodle,5,1.791759469228055
MDL-41307,moodle,2,1.0986122886681098
MDL-41316,moodle,3,1.3862943611198906
MDL-41337,moodle,20,3.044522437723423
MDL-41347,moodle,3,1.3862943611198906
MDL-41352,moodle,13,2.6390573296152584
MDL-41379,moodle,5,1.791759469228055
MDL-41385,moodle,20,3.044522437723423
MDL-41387,moodle,1,0.6931471805599453
MDL-41389,moodle,8,2.1972245773362196
MDL-41398,moodle,8,2.1972245773362196
MDL-41413,moodle,8,2.1972245773362196
MDL-41415,moodle,1,0.6931471805599453
MDL-41419,moodle,2,1.0986122886681098
MDL-41428,moodle,3,1.3862943611198906
MDL-41437,moodle,20,3.044522437723423
MDL-41438,moodle,2,1.0986122886681098
MDL-41440,moodle,1,0.6931471805599453
MDL-41447,moodle,20,3.044522437723423
MDL-41456,moodle,1,0.6931471805599453
MDL-41481,moodle,100,4.61512051684126
MDL-41504,moodle,20,3.044522437723423
MDL-41505,moodle,8,2.1972245773362196
MDL-41534,moodle,1,0.6931471805599453
MDL-41538,moodle,2,1.0986122886681098
MDL-41541,moodle,2,1.0986122886681098
MDL-41551,moodle,100,4.61512051684126
MDL-41559,moodle,3,1.3862943611198906
MDL-41565,moodle,2,1.0986122886681098
MDL-41569,moodle,40,3.713572066704308
MDL-41589,moodle,2,1.0986122886681098
MDL-41591,moodle,8,2.1972245773362196
MDL-41604,moodle,13,2.6390573296152584
MDL-41605,moodle,2,1.0986122886681098
MDL-41608,moodle,5,1.791759469228055
MDL-41615,moodle,8,2.1972245773362196
MDL-41619,moodle,1,0.6931471805599453
MDL-41633,moodle,20,3.044522437723423
MDL-41664,moodle,8,2.1972245773362196
MDL-41690,moodle,3,1.3862943611198906
MDL-41699,moodle,8,2.1972245773362196
MDL-41702,moodle,8,2.1972245773362196
MDL-41707,moodle,4,1.6094379124341003
MDL-41713,moodle,13,2.6390573296152584
MDL-41716,moodle,5,1.791759469228055
MDL-41726,moodle,100,4.61512051684126
MDL-41773,moodle,100,4.61512051684126
MDL-41787,moodle,2,1.0986122886681098
MDL-41792,moodle,100,4.61512051684126
MDL-41796,moodle,5,1.791759469228055
MDL-41800,moodle,8,2.1972245773362196
MDL-41805,moodle,8,2.1972245773362196
MDL-41811,moodle,20,3.044522437723423
MDL-41819,moodle,40,3.713572066704308
MDL-41824,moodle,40,3.713572066704308
MDL-41833,moodle,2,1.0986122886681098
MDL-41843,moodle,5,1.791759469228055
MDL-41856,moodle,20,3.044522437723423
MDL-41870,moodle,4,1.6094379124341003
MDL-41885,moodle,8,2.1972245773362196
MDL-41903,moodle,2,1.0986122886681098
MDL-41904,moodle,2,1.0986122886681098
MDL-41935,moodle,5,1.791759469228055
MDL-41938,moodle,13,2.6390573296152584
MDL-41953,moodle,2,1.0986122886681098
MDL-41960,moodle,24,3.2188758248682006
MDL-41962,moodle,5,1.791759469228055
MDL-41989,moodle,5,1.791759469228055
MDL-41993,moodle,1,0.6931471805599453
MDL-41994,moodle,3,1.3862943611198906
MDL-41995,moodle,3,1.3862943611198906
MDL-41999,moodle,2,1.0986122886681098
MDL-42001,moodle,5,1.791759469228055
MDL-42002,moodle,40,3.713572066704308
MDL-42003,moodle,5,1.791759469228055
MDL-42004,moodle,5,1.791759469228055
MDL-42014,moodle,20,3.044522437723423
MDL-42015,moodle,13,2.6390573296152584
MDL-42021,moodle,2,1.0986122886681098
MDL-42023,moodle,13,2.6390573296152584
MDL-42025,moodle,20,3.044522437723423
MDL-42026,moodle,1,0.6931471805599453
MDL-42028,moodle,20,3.044522437723423
MDL-42029,moodle,8,2.1972245773362196
MDL-42030,moodle,3,1.3862943611198906
MDL-42040,moodle,4,1.6094379124341003
MDL-42044,moodle,3,1.3862943611198906
MDL-42047,moodle,1,0.6931471805599453
MDL-42054,moodle,2,1.0986122886681098
MDL-42078,moodle,40,3.713572066704308
MDL-42079,moodle,40,3.713572066704308
MDL-42081,moodle,5,1.791759469228055
MDL-42082,moodle,2,1.0986122886681098
MDL-42085,moodle,5,1.791759469228055
MDL-42091,moodle,2,1.0986122886681098
MDL-42097,moodle,8,2.1972245773362196
MDL-42098,moodle,8,2.1972245773362196
MDL-42100,moodle,2,1.0986122886681098
MDL-42102,moodle,100,4.61512051684126
MDL-42110,moodle,13,2.6390573296152584
MDL-42111,moodle,8,2.1972245773362196
MDL-42117,moodle,13,2.6390573296152584
MDL-42129,moodle,2,1.0986122886681098
MDL-42130,moodle,2,1.0986122886681098
MDL-42131,moodle,1,0.6931471805599453
MDL-42144,moodle,2,1.0986122886681098
MDL-42147,moodle,13,2.6390573296152584
MDL-42149,moodle,20,3.044522437723423
MDL-42150,moodle,1,0.6931471805599453
MDL-42152,moodle,5,1.791759469228055
MDL-42173,moodle,8,2.1972245773362196
MDL-42195,moodle,13,2.6390573296152584
MDL-42199,moodle,2,1.0986122886681098
MDL-42201,moodle,8,2.1972245773362196
MDL-42206,moodle,2,1.0986122886681098
MDL-42207,moodle,8,2.1972245773362196
MDL-42208,moodle,5,1.791759469228055
MDL-42212,moodle,13,2.6390573296152584
MDL-42214,moodle,8,2.1972245773362196
MDL-42217,moodle,4,1.6094379124341003
MDL-42223,moodle,13,2.6390573296152584
MDL-42224,moodle,5,1.791759469228055
MDL-42225,moodle,5,1.791759469228055
MDL-42226,moodle,5,1.791759469228055
MDL-42227,moodle,20,3.044522437723423
MDL-42235,moodle,8,2.1972245773362196
MDL-42236,moodle,20,3.044522437723423
MDL-42237,moodle,20,3.044522437723423
MDL-42239,moodle,5,1.791759469228055
MDL-42241,moodle,2,1.0986122886681098
MDL-42243,moodle,2,1.0986122886681098
MDL-42269,moodle,40,3.713572066704308
MDL-42276,moodle,20,3.044522437723423
MDL-42280,moodle,8,2.1972245773362196
MDL-42285,moodle,8,2.1972245773362196
MDL-42289,moodle,41,3.7376696182833684
MDL-42292,moodle,1,0.6931471805599453
MDL-42293,moodle,5,1.791759469228055
MDL-42317,moodle,20,3.044522437723423
MDL-42330,moodle,3,1.3862943611198906
MDL-42331,moodle,3,1.3862943611198906
MDL-42332,moodle,5,1.791759469228055
MDL-42339,moodle,13,2.6390573296152584
MDL-42340,moodle,2,1.0986122886681098
MDL-42342,moodle,3,1.3862943611198906
MDL-42356,moodle,1,0.6931471805599453
MDL-42360,moodle,13,2.6390573296152584
MDL-42377,moodle,2,1.0986122886681098
MDL-42381,moodle,3,1.3862943611198906
MDL-42386,moodle,2,1.0986122886681098
MDL-42387,moodle,5,1.791759469228055
MDL-42390,moodle,13,2.6390573296152584
MDL-42392,moodle,3,1.3862943611198906
MDL-42393,moodle,13,2.6390573296152584
MDL-42405,moodle,1,0.6931471805599453
MDL-42414,moodle,2,1.0986122886681098
MDL-42421,moodle,2,1.0986122886681098
MDL-42428,moodle,20,3.044522437723423
MDL-42429,moodle,5,1.791759469228055
MDL-42433,moodle,3,1.3862943611198906
MDL-42438,moodle,5,1.791759469228055
MDL-42440,moodle,1,0.6931471805599453
MDL-42442,moodle,1,0.6931471805599453
MDL-42461,moodle,5,1.791759469228055
MDL-42465,moodle,3,1.3862943611198906
MDL-42467,moodle,8,2.1972245773362196
MDL-42481,moodle,13,2.6390573296152584
MDL-42493,moodle,2,1.0986122886681098
MDL-42496,moodle,5,1.791759469228055
MDL-42497,moodle,8,2.1972245773362196
MDL-42512,moodle,5,1.791759469228055
MDL-42525,moodle,3,1.3862943611198906
MDL-42541,moodle,20,3.044522437723423
MDL-42547,moodle,8,2.1972245773362196
MDL-42553,moodle,5,1.791759469228055
MDL-42575,moodle,8,2.1972245773362196
MDL-42585,moodle,20,3.044522437723423
MDL-42588,moodle,5,1.791759469228055
MDL-42597,moodle,13,2.6390573296152584
MDL-42612,moodle,1,0.6931471805599453
MDL-42682,moodle,3,1.3862943611198906
MDL-42748,moodle,3,1.3862943611198906
MDL-42752,moodle,20,3.044522437723423
MDL-42767,moodle,13,2.6390573296152584
MDL-42797,moodle,2,1.0986122886681098
MDL-42801,moodle,5,1.791759469228055
MDL-42834,moodle,40,3.713572066704308
MDL-42882,moodle,20,3.044522437723423
MDL-42884,moodle,5,1.791759469228055
MDL-42885,moodle,8,2.1972245773362196
MDL-42889,moodle,2,1.0986122886681098
MDL-42890,moodle,13,2.6390573296152584
MDL-42891,moodle,20,3.044522437723423
MDL-42892,moodle,20,3.044522437723423
MDL-42894,moodle,20,3.044522437723423
MDL-42896,moodle,20,3.044522437723423
MDL-42898,moodle,100,4.61512051684126
MDL-42904,moodle,8,2.1972245773362196
MDL-42909,moodle,5,1.791759469228055
MDL-42924,moodle,5,1.791759469228055
MDL-42928,moodle,100,4.61512051684126
MDL-42931,moodle,13,2.6390573296152584
MDL-42934,moodle,5,1.791759469228055
MDL-42935,moodle,13,2.6390573296152584
MDL-42956,moodle,13,2.6390573296152584
MDL-42962,moodle,8,2.1972245773362196
MDL-42973,moodle,40,3.713572066704308
MDL-42980,moodle,8,2.1972245773362196
MDL-42983,moodle,20,3.044522437723423
MDL-42993,moodle,13,2.6390573296152584
MDL-42995,moodle,8,2.1972245773362196
MDL-43005,moodle,4,1.6094379124341003
MDL-43008,moodle,10,2.3978952727983707
MDL-43010,moodle,5,1.791759469228055
MDL-43028,moodle,8,2.1972245773362196
MDL-43037,moodle,5,1.791759469228055
MDL-43044,moodle,13,2.6390573296152584
MDL-43058,moodle,3,1.3862943611198906
MDL-43062,moodle,8,2.1972245773362196
MDL-43063,moodle,3,1.3862943611198906
MDL-43106,moodle,3,1.3862943611198906
MDL-43117,moodle,2,1.0986122886681098
MDL-43137,moodle,2,1.0986122886681098
MDL-43140,moodle,2,1.0986122886681098
MDL-43142,moodle,3,1.3862943611198906
MDL-43167,moodle,40,3.713572066704308
MDL-43171,moodle,20,3.044522437723423
MDL-43175,moodle,5,1.791759469228055
MDL-43178,moodle,5,1.791759469228055
MDL-43188,moodle,5,1.791759469228055
MDL-43196,moodle,2,1.0986122886681098
MDL-43197,moodle,20,3.044522437723423
MDL-43213,moodle,8,2.1972245773362196
MDL-43215,moodle,3,1.3862943611198906
MDL-43238,moodle,13,2.6390573296152584
MDL-43250,moodle,3,1.3862943611198906
MDL-43262,moodle,8,2.1972245773362196
MDL-43266,moodle,13,2.6390573296152584
MDL-43267,moodle,100,4.61512051684126
MDL-43268,moodle,2,1.0986122886681098
MDL-43270,moodle,5,1.791759469228055
MDL-43271,moodle,5,1.791759469228055
MDL-43273,moodle,5,1.791759469228055
MDL-43274,moodle,8,2.1972245773362196
MDL-43281,moodle,3,1.3862943611198906
MDL-43284,moodle,40,3.713572066704308
MDL-43289,moodle,20,3.044522437723423
MDL-43291,moodle,40,3.713572066704308
MDL-43292,moodle,20,3.044522437723423
MDL-43293,moodle,20,3.044522437723423
MDL-43294,moodle,20,3.044522437723423
MDL-43295,moodle,13,2.6390573296152584
MDL-43302,moodle,5,1.791759469228055
MDL-43306,moodle,13,2.6390573296152584
MDL-43307,moodle,5,1.791759469228055
MDL-43314,moodle,3,1.3862943611198906
MDL-43318,moodle,5,1.791759469228055
MDL-43323,moodle,5,1.791759469228055
MDL-43325,moodle,3,1.3862943611198906
MDL-43326,moodle,4,1.6094379124341003
MDL-43330,moodle,8,2.1972245773362196
MDL-43332,moodle,40,3.713572066704308
MDL-43367,moodle,4,1.6094379124341003
MDL-43378,moodle,100,4.61512051684126
MDL-43395,moodle,13,2.6390573296152584
MDL-43402,moodle,3,1.3862943611198906
MDL-43410,moodle,8,2.1972245773362196
MDL-43411,moodle,5,1.791759469228055
MDL-43422,moodle,20,3.044522437723423
MDL-43437,moodle,2,1.0986122886681098
MDL-43451,moodle,5,1.791759469228055
MDL-43481,moodle,3,1.3862943611198906
MDL-43488,moodle,2,1.0986122886681098
MDL-43503,moodle,2,1.0986122886681098
MDL-43506,moodle,5,1.791759469228055
MDL-43510,moodle,2,1.0986122886681098
MDL-43511,moodle,2,1.0986122886681098
MDL-43515,moodle,2,1.0986122886681098
MDL-43521,moodle,2,1.0986122886681098
MDL-43524,moodle,4,1.6094379124341003
MDL-43525,moodle,20,3.044522437723423
MDL-43527,moodle,2,1.0986122886681098
MDL-43528,moodle,2,1.0986122886681098
MDL-43529,moodle,2,1.0986122886681098
MDL-43537,moodle,2,1.0986122886681098
MDL-43556,moodle,20,3.044522437723423
MDL-43557,moodle,20,3.044522437723423
MDL-43598,moodle,5,1.791759469228055
MDL-43604,moodle,2,1.0986122886681098
MDL-43605,moodle,20,3.044522437723423
MDL-43641,moodle,3,1.3862943611198906
MDL-43661,moodle,4,1.6094379124341003
MDL-43664,moodle,5,1.791759469228055
MDL-43684,moodle,5,1.791759469228055
MDL-43688,moodle,5,1.791759469228055
MDL-43714,moodle,5,1.791759469228055
MDL-43723,moodle,8,2.1972245773362196
MDL-43725,moodle,3,1.3862943611198906
MDL-43737,moodle,5,1.791759469228055
MDL-43740,moodle,13,2.6390573296152584
MDL-43746,moodle,2,1.0986122886681098
MDL-43761,moodle,8,2.1972245773362196
MDL-43784,moodle,20,3.044522437723423
MDL-43786,moodle,100,4.61512051684126
MDL-43839,moodle,8,2.1972245773362196
MDL-43842,moodle,5,1.791759469228055
MDL-43849,moodle,13,2.6390573296152584
MDL-43853,moodle,8,2.1972245773362196
MDL-43854,moodle,2,1.0986122886681098
MDL-43855,moodle,20,3.044522437723423
MDL-43856,moodle,40,3.713572066704308
MDL-43857,moodle,40,3.713572066704308
MDL-43858,moodle,13,2.6390573296152584
MDL-43859,moodle,8,2.1972245773362196
MDL-43860,moodle,8,2.1972245773362196
MDL-43861,moodle,20,3.044522437723423
MDL-43862,moodle,20,3.044522437723423
MDL-43863,moodle,20,3.044522437723423
MDL-43864,moodle,13,2.6390573296152584
MDL-43865,moodle,3,1.3862943611198906
MDL-43867,moodle,40,3.713572066704308
MDL-43869,moodle,8,2.1972245773362196
MDL-43870,moodle,20,3.044522437723423
MDL-43884,moodle,5,1.791759469228055
MDL-43885,moodle,5,1.791759469228055
MDL-43886,moodle,3,1.3862943611198906
MDL-43893,moodle,3,1.3862943611198906
MDL-43903,moodle,4,1.6094379124341003
MDL-43905,moodle,4,1.6094379124341003
MDL-43911,moodle,5,1.791759469228055
MDL-43931,moodle,20,3.044522437723423
MDL-43941,moodle,3,1.3862943611198906
MDL-43948,moodle,8,2.1972245773362196
MDL-43955,moodle,13,2.6390573296152584
MDL-43965,moodle,3,1.3862943611198906
MDL-43966,moodle,20,3.044522437723423
MDL-43967,moodle,20,3.044522437723423
MDL-43969,moodle,20,3.044522437723423
MDL-43990,moodle,2,1.0986122886681098
MDL-43994,moodle,3,1.3862943611198906
MDL-43997,moodle,8,2.1972245773362196
MDL-43999,moodle,4,1.6094379124341003
MDL-44000,moodle,5,1.791759469228055
MDL-44002,moodle,40,3.713572066704308
MDL-44017,moodle,20,3.044522437723423
MDL-44038,moodle,8,2.1972245773362196
MDL-44040,moodle,20,3.044522437723423
MDL-44042,moodle,5,1.791759469228055
MDL-44063,moodle,40,3.713572066704308
MDL-44067,moodle,8,2.1972245773362196
MDL-44079,moodle,5,1.791759469228055
MDL-44083,moodle,5,1.791759469228055
MDL-44092,moodle,8,2.1972245773362196
MDL-44101,moodle,13,2.6390573296152584
MDL-44106,moodle,20,3.044522437723423
MDL-44107,moodle,40,3.713572066704308
MDL-44124,moodle,20,3.044522437723423
MDL-44127,moodle,2,1.0986122886681098
MDL-44128,moodle,8,2.1972245773362196
MDL-44131,moodle,20,3.044522437723423
MDL-44149,moodle,5,1.791759469228055
MDL-44161,moodle,8,2.1972245773362196
MDL-44164,moodle,100,4.61512051684126
MDL-44215,moodle,13,2.6390573296152584
MDL-44216,moodle,5,1.791759469228055
MDL-44217,moodle,8,2.1972245773362196
MDL-44218,moodle,13,2.6390573296152584
